ID,VI1,VI2,VD
sgzOS2fK2KbSK3vx_QmElQ**,36,1,1
sgzOS2fK2KbSK3vx_QmElQ**,24,2,1
sgzOS2fK2KbSK3vx_QmElQ**,4,1,1
sgzOS2fK2KZZ0TxqCottMg**,4,1,0
sgzOS2fK2KZZ0TxqCottMg**,9,1,1
sgzOS2fK2KZZ0TxqCottMg**,6,1,1
sgzOS2fK2KZZ0TxqCottMg**,12,2,0
sgzOS2fK2KZZ0TxqCottMg**,3,2,0
sgzOS2fK2KZZ0TxqCottMg**,9,1,1
sgzOS2fK2KZZ0TxqCottMg**,24,2,0
sgzOS2fK2KZZ0TxqCottMg**,18,1,1
sgzOS2fK2KZZ0TxqCottMg**,3,2,0
sgzOS2fK2KZZ0TxqCottMg**,2,2,1
sgzOS2fK2KZZ0TxqCottMg**,6,2,1
sgzOS2fK2KZZ0TxqCottMg**,6,2,0
sgzOS2fK2KZZ0TxqCottMg**,1,2,1
sgzOS2fK2KZZ0TxqCottMg**,2,1,0
sgzOS2fK2KZZ0TxqCottMg**,9,2,0
sgzOS2fK2KZND-Pc12cozw**,6,2,0
sgzOS2fK2KZND-Pc12cozw**,3,1,1
sgzOS2fK2KZND-Pc12cozw**,4,2,1
sgzOS2fK2KZND-Pc12cozw**,2,2,0
sgzOS2fK2KZND-Pc12cozw**,24,1,1
sgzOS2fK2KZND-Pc12cozw**,4,1,1
sgzOS2fK2KZND-Pc12cozw**,24,2,1
sgzOS2fK2KZND-Pc12cozw**,3,2,0
sgzOS2fK2KZND-Pc12cozw**,9,2,1
sgzOS2fK2KZND-Pc12cozw**,2,1,1
sgzOS2fK2KZND-Pc12cozw**,4,1,1
sgzOS2fK2KZND-Pc12cozw**,36,1,1
sgzOS2fK2KZND-Pc12cozw**,1,2,0
sgzOS2fK2KZND-Pc12cozw**,12,2,0
sgzOS2fK2KZND-Pc12cozw**,3,2,0
sgzOS2fK2KZND-Pc12cozw**,9,1,1
sgzOS2fK2KZND-Pc12cozw**,6,2,1
sgzOS2fK2KZND-Pc12cozw**,9,1,1
sgzOS2fK2KZND-Pc12cozw**,1,2,0
sgzOS2fK2KZND-Pc12cozw**,6,1,1
sgzOS2fK2KZND-Pc12cozw**,12,2,1
sgzOS2fK2KZND-Pc12cozw**,1,1,1
sgzOS2fK2KZND-Pc12cozw**,12,1,1
sgzOS2fK2KZND-Pc12cozw**,2,1,0
sgzOS2fK2KZND-Pc12cozw**,18,1,1
sgzOS2fK2KauptjKvYB8mg**,6,1,1
sgzOS2fK2KauptjKvYB8mg**,3,2,1
sgzOS2fK2KauptjKvYB8mg**,6,2,1
sgzOS2fK2KauptjKvYB8mg**,18,1,1
sgzOS2fK2KauptjKvYB8mg**,2,2,1
sgzOS2fK2KauptjKvYB8mg**,1,1,1
sgzOS2fK2KauptjKvYB8mg**,9,1,1
sgzOS2fK2KauptjKvYB8mg**,2,1,1
sgzOS2fK2KauptjKvYB8mg**,1,2,1
sgzOS2fK2KauptjKvYB8mg**,3,2,1
sgzOS2fK2KauptjKvYB8mg**,9,1,1
sgzOS2fK2KauptjKvYB8mg**,12,2,1
sgzOS2fK2KauptjKvYB8mg**,36,1,1
sgzOS2fK2KauptjKvYB8mg**,12,1,1
sgzOS2fK2KauptjKvYB8mg**,24,1,1
sgzOS2fK2KauptjKvYB8mg**,4,1,1
sgzOS2fK2KauptjKvYB8mg**,9,2,1
sgzOS2fK2KauptjKvYB8mg**,3,1,1
sgzOS2fK2KauptjKvYB8mg**,24,2,1
sgzOS2fK2KauptjKvYB8mg**,4,1,1
sgzOS2fK2KauptjKvYB8mg**,4,2,1
sgzOS2fK2KauptjKvYB8mg**,6,2,1
sgzOS2fK2KauptjKvYB8mg**,1,2,1
sgzOS2fK2KauptjKvYB8mg**,2,1,1
sgzOS2fK2KZhghzN_trXAQ**,9,1,1
sgzOS2fK2KZhghzN_trXAQ**,3,1,0
sgzOS2fK2KZhghzN_trXAQ**,9,2,1
sgzOS2fK2KZhghzN_trXAQ**,18,2,1
sgzOS2fK2KZhghzN_trXAQ**,1,1,1
sgzOS2fK2KZhghzN_trXAQ**,12,1,1
sgzOS2fK2KZhghzN_trXAQ**,2,2,1
sgzOS2fK2KZhghzN_trXAQ**,6,2,1
sgzOS2fK2KZhghzN_trXAQ**,24,1,1
sgzOS2fK2KZhghzN_trXAQ**,1,2,0
sgzOS2fK2KZhghzN_trXAQ**,6,1,1
sgzOS2fK2KZhghzN_trXAQ**,24,2,1
sgzOS2fK2KZhghzN_trXAQ**,12,1,1
sgzOS2fK2KZhghzN_trXAQ**,12,2,1
sgzOS2fK2KZhghzN_trXAQ**,4,2,1
sgzOS2fK2KZhghzN_trXAQ**,36,2,1
sgzOS2fK2KZhghzN_trXAQ**,6,1,1
sgzOS2fK2KZhghzN_trXAQ**,9,2,1
sgzOS2fK2KZhghzN_trXAQ**,4,2,1
sgzOS2fK2KZhghzN_trXAQ**,3,2,0
sgzOS2fK2KZhghzN_trXAQ**,2,1,1
sgzOS2fK2KZhghzN_trXAQ**,4,1,1
sgzOS2fK2KZhghzN_trXAQ**,3,1,1
sgzOS2fK2KZhghzN_trXAQ**,2,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,3,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,4,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,6,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,6,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,9,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,2,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,24,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,2,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,4,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,4,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,1,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,2,1,0
sgzOS2fK2Kai7z5SPwnTrQ**,9,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,6,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,12,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,1,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,1,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,3,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,18,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,36,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,24,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,12,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,9,2,1
sgzOS2fK2Kai7z5SPwnTrQ**,3,1,1
sgzOS2fK2Kai7z5SPwnTrQ**,12,2,1
sgzOS2fK2KYcFsgNZm7tWQ**,3,1,0
sgzOS2fK2KYcFsgNZm7tWQ**,9,1,0
sgzOS2fK2KYcFsgNZm7tWQ**,12,2,0
sgzOS2fK2KYcFsgNZm7tWQ**,9,1,1
sgzOS2fK2KYcFsgNZm7tWQ**,2,1,0
sgzOS2fK2KYcFsgNZm7tWQ**,1,2,1
sgzOS2fK2Kb17LNG_zSLgg**,3,2,1
sgzOS2fK2Kb17LNG_zSLgg**,9,2,1
sgzOS2fK2Kb17LNG_zSLgg**,2,2,1
sgzOS2fK2Kb17LNG_zSLgg**,1,1,1
sgzOS2fK2Kb17LNG_zSLgg**,1,2,1
sgzOS2fK2Kb17LNG_zSLgg**,4,1,1
sgzOS2fK2Kb17LNG_zSLgg**,24,2,1
sgzOS2fK2Kb17LNG_zSLgg**,36,1,1
sgzOS2fK2Kb17LNG_zSLgg**,1,2,1
sgzOS2fK2Kb17LNG_zSLgg**,12,1,1
sgzOS2fK2Kb17LNG_zSLgg**,2,1,1
sgzOS2fK2Kb17LNG_zSLgg**,18,1,1
sgzOS2fK2Kb17LNG_zSLgg**,9,1,1
sgzOS2fK2Kb17LNG_zSLgg**,12,2,1
sgzOS2fK2Kb17LNG_zSLgg**,4,1,1
sgzOS2fK2Kb17LNG_zSLgg**,6,2,1
sgzOS2fK2Kb17LNG_zSLgg**,4,2,1
sgzOS2fK2Kb17LNG_zSLgg**,9,1,1
sgzOS2fK2Kb17LNG_zSLgg**,3,1,1
sgzOS2fK2Kb17LNG_zSLgg**,6,1,1
sgzOS2fK2Kb17LNG_zSLgg**,6,2,1
sgzOS2fK2Kb17LNG_zSLgg**,12,2,1
sgzOS2fK2Kb17LNG_zSLgg**,24,1,1
sgzOS2fK2Kb17LNG_zSLgg**,2,1,1
sgzOS2fK2Kb17LNG_zSLgg**,3,2,1
sgzOS2fK2KZd8WHWStk2kw**,6,2,1
sgzOS2fK2KZd8WHWStk2kw**,12,1,1
sgzOS2fK2KZd8WHWStk2kw**,1,2,1
sgzOS2fK2KZd8WHWStk2kw**,24,1,1
sgzOS2fK2KZd8WHWStk2kw**,18,2,1
sgzOS2fK2KZd8WHWStk2kw**,3,1,1
sgzOS2fK2KZd8WHWStk2kw**,36,2,1
sgzOS2fK2KZd8WHWStk2kw**,6,1,1
sgzOS2fK2KZd8WHWStk2kw**,3,1,1
sgzOS2fK2KZd8WHWStk2kw**,2,2,0
sgzOS2fK2KZd8WHWStk2kw**,4,2,1
sgzOS2fK2KZd8WHWStk2kw**,2,1,1
sgzOS2fK2KZd8WHWStk2kw**,2,2,1
sgzOS2fK2KZd8WHWStk2kw**,4,2,1
sgzOS2fK2KZd8WHWStk2kw**,6,1,1
sgzOS2fK2KZd8WHWStk2kw**,1,1,1
sgzOS2fK2KZd8WHWStk2kw**,3,2,1
sgzOS2fK2KZd8WHWStk2kw**,12,1,1
sgzOS2fK2KZd8WHWStk2kw**,1,1,1
sgzOS2fK2KZd8WHWStk2kw**,9,2,1
sgzOS2fK2KZd8WHWStk2kw**,9,2,1
sgzOS2fK2KZd8WHWStk2kw**,12,2,1
sgzOS2fK2KZd8WHWStk2kw**,24,2,1
sgzOS2fK2KZd8WHWStk2kw**,9,1,1
sgzOS2fK2KZd8WHWStk2kw**,4,1,1
sgzOS2fK2KZ54HvqTU_X0g**,36,1,1
sgzOS2fK2KZ54HvqTU_X0g**,4,1,1
sgzOS2fK2KZ54HvqTU_X0g**,1,2,0
sgzOS2fK2KZ54HvqTU_X0g**,6,1,1
sgzOS2fK2KZ54HvqTU_X0g**,12,2,1
sgzOS2fK2KZ54HvqTU_X0g**,6,2,0
sgzOS2fK2KZ54HvqTU_X0g**,2,1,1
sgzOS2fK2KZ54HvqTU_X0g**,3,2,0
sgzOS2fK2KZ54HvqTU_X0g**,24,1,1
sgzOS2fK2KZ54HvqTU_X0g**,4,1,0
sgzOS2fK2KZ54HvqTU_X0g**,2,2,0
sgzOS2fK2KZ54HvqTU_X0g**,9,1,1
sgzOS2fK2KZ54HvqTU_X0g**,24,2,1
sgzOS2fK2KZ54HvqTU_X0g**,3,1,1
sgzOS2fK2KZ54HvqTU_X0g**,6,2,1
sgzOS2fK2KZ54HvqTU_X0g**,18,1,1
sgzOS2fK2KZ54HvqTU_X0g**,12,1,1
sgzOS2fK2KZ54HvqTU_X0g**,12,2,1
sgzOS2fK2KZ54HvqTU_X0g**,1,1,1
sgzOS2fK2KZ54HvqTU_X0g**,2,1,0
sgzOS2fK2KZ54HvqTU_X0g**,9,2,1
sgzOS2fK2KZ54HvqTU_X0g**,9,1,1
sgzOS2fK2KZ54HvqTU_X0g**,1,2,0
sgzOS2fK2KZ54HvqTU_X0g**,4,2,1
sgzOS2fK2KZ54HvqTU_X0g**,3,2,0
sgzOS2fK2KY8Ha25rv_TrQ**,4,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,24,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,2,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,24,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,1,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,12,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,3,1,0
sgzOS2fK2KY8Ha25rv_TrQ**,2,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,1,1,0
sgzOS2fK2KY8Ha25rv_TrQ**,9,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,4,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,18,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,1,1,0
sgzOS2fK2KY8Ha25rv_TrQ**,3,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,6,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,4,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,12,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,9,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,6,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,12,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,2,1,1
sgzOS2fK2KY8Ha25rv_TrQ**,9,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,3,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,36,2,1
sgzOS2fK2KY8Ha25rv_TrQ**,6,1,1
sgzOS2fK2KZir7FrB6FPzg**,2,1,1
sgzOS2fK2KZir7FrB6FPzg**,2,2,0
sgzOS2fK2KZir7FrB6FPzg**,36,1,1
sgzOS2fK2KZir7FrB6FPzg**,4,2,1
sgzOS2fK2KZir7FrB6FPzg**,9,1,1
sgzOS2fK2KZir7FrB6FPzg**,18,1,1
sgzOS2fK2KZir7FrB6FPzg**,6,2,1
sgzOS2fK2KZir7FrB6FPzg**,12,2,1
sgzOS2fK2KZir7FrB6FPzg**,9,1,1
sgzOS2fK2KZir7FrB6FPzg**,4,1,1
sgzOS2fK2KZir7FrB6FPzg**,1,2,1
sgzOS2fK2KZir7FrB6FPzg**,4,1,1
sgzOS2fK2KZir7FrB6FPzg**,1,1,1
sgzOS2fK2KZir7FrB6FPzg**,6,2,1
sgzOS2fK2KZir7FrB6FPzg**,24,1,1
sgzOS2fK2KZir7FrB6FPzg**,12,1,1
sgzOS2fK2KZir7FrB6FPzg**,2,1,1
sgzOS2fK2KZir7FrB6FPzg**,12,2,1
sgzOS2fK2KZir7FrB6FPzg**,3,1,1
sgzOS2fK2KZir7FrB6FPzg**,9,2,1
sgzOS2fK2KZir7FrB6FPzg**,3,2,1
sgzOS2fK2KZir7FrB6FPzg**,3,2,1
sgzOS2fK2KZir7FrB6FPzg**,6,1,1
sgzOS2fK2KZir7FrB6FPzg**,1,2,1
sgzOS2fK2KZir7FrB6FPzg**,24,2,1
sgzOS2fK2KZ9ounUbi-P5g**,6,1,1
sgzOS2fK2KZ9ounUbi-P5g**,3,1,1
sgzOS2fK2KZ9ounUbi-P5g**,9,2,1
sgzOS2fK2KZ9ounUbi-P5g**,1,1,0
sgzOS2fK2KZ9ounUbi-P5g**,2,1,0
sgzOS2fK2KZ9ounUbi-P5g**,6,2,1
sgzOS2fK2KZ9ounUbi-P5g**,4,2,1
sgzOS2fK2KZ9ounUbi-P5g**,12,1,1
sgzOS2fK2KZ9ounUbi-P5g**,3,1,0
sgzOS2fK2KZ9ounUbi-P5g**,24,1,1
sgzOS2fK2KZ9ounUbi-P5g**,9,2,1
sgzOS2fK2KZ9ounUbi-P5g**,36,2,1
sgzOS2fK2KZ9ounUbi-P5g**,1,1,1
sgzOS2fK2KZ9ounUbi-P5g**,24,2,1
sgzOS2fK2KZ9ounUbi-P5g**,12,1,1
sgzOS2fK2KZ9ounUbi-P5g**,2,2,1
sgzOS2fK2KZ9ounUbi-P5g**,1,2,1
sgzOS2fK2KZ9ounUbi-P5g**,2,2,1
sgzOS2fK2KZ9ounUbi-P5g**,9,1,1
sgzOS2fK2KZ9ounUbi-P5g**,18,2,1
sgzOS2fK2KZ9ounUbi-P5g**,3,2,1
sgzOS2fK2KZ9ounUbi-P5g**,4,1,1
sgzOS2fK2KZ9ounUbi-P5g**,12,2,1
sgzOS2fK2KZ9ounUbi-P5g**,6,1,1
sgzOS2fK2KZ9ounUbi-P5g**,4,2,1
sgzOS2fK2KaFnavfz4hOSQ**,3,1,1
sgzOS2fK2KaFnavfz4hOSQ**,9,1,1
sgzOS2fK2KaFnavfz4hOSQ**,2,1,1
sgzOS2fK2KaFnavfz4hOSQ**,4,1,1
sgzOS2fK2KaFnavfz4hOSQ**,36,2,1
sgzOS2fK2KaFnavfz4hOSQ**,24,2,1
sgzOS2fK2KaFnavfz4hOSQ**,12,2,1
sgzOS2fK2KaFnavfz4hOSQ**,3,2,1
sgzOS2fK2KaFnavfz4hOSQ**,2,2,1
sgzOS2fK2KaFnavfz4hOSQ**,3,1,1
sgzOS2fK2KaFnavfz4hOSQ**,24,1,1
sgzOS2fK2KaFnavfz4hOSQ**,4,2,1
sgzOS2fK2KaFnavfz4hOSQ**,2,2,1
sgzOS2fK2KaFnavfz4hOSQ**,9,2,1
sgzOS2fK2KaFnavfz4hOSQ**,6,2,1
sgzOS2fK2KaFnavfz4hOSQ**,1,2,1
sgzOS2fK2KaFnavfz4hOSQ**,1,1,1
sgzOS2fK2KaFnavfz4hOSQ**,1,1,1
sgzOS2fK2KaFnavfz4hOSQ**,18,2,1
sgzOS2fK2KaFnavfz4hOSQ**,9,2,1
sgzOS2fK2KaFnavfz4hOSQ**,4,2,1
sgzOS2fK2KaFnavfz4hOSQ**,12,1,1
sgzOS2fK2KaFnavfz4hOSQ**,6,1,1
sgzOS2fK2KaFnavfz4hOSQ**,6,1,1
sgzOS2fK2KaFnavfz4hOSQ**,12,1,1
sgzOS2fK2KYgqywE26BkxA**,9,1,0
sgzOS2fK2KYgqywE26BkxA**,18,1,1
sgzOS2fK2KYgqywE26BkxA**,24,2,0
sgzOS2fK2KYgqywE26BkxA**,9,1,1
sgzOS2fK2KYgqywE26BkxA**,1,2,1
sgzOS2fK2KYgqywE26BkxA**,12,2,0
sgzOS2fK2KYgqywE26BkxA**,6,2,0
sgzOS2fK2KYgqywE26BkxA**,12,1,0
sgzOS2fK2KYgqywE26BkxA**,12,2,1
sgzOS2fK2KYgqywE26BkxA**,3,1,1
sgzOS2fK2KYgqywE26BkxA**,1,2,1
sgzOS2fK2KYgqywE26BkxA**,6,2,0
sgzOS2fK2KY4i-BMRSckBA**,4,1,0
sgzOS2fK2KY4i-BMRSckBA**,12,2,1
sgzOS2fK2KY4i-BMRSckBA**,4,2,0
sgzOS2fK2KY4i-BMRSckBA**,1,1,1
sgzOS2fK2KY4i-BMRSckBA**,2,1,0
sgzOS2fK2KY4i-BMRSckBA**,9,1,1
sgzOS2fK2KY4i-BMRSckBA**,36,1,0
sgzOS2fK2KY4i-BMRSckBA**,3,2,0
sgzOS2fK2KY4i-BMRSckBA**,2,2,0
sgzOS2fK2KY4i-BMRSckBA**,9,1,0
sgzOS2fK2KY4i-BMRSckBA**,12,1,1
sgzOS2fK2KY4i-BMRSckBA**,6,2,1
sgzOS2fK2KY4i-BMRSckBA**,3,2,1
sgzOS2fK2KY4i-BMRSckBA**,24,1,1
sgzOS2fK2KY4i-BMRSckBA**,6,1,1
sgzOS2fK2Kbi1fmrftdtwg**,12,2,0
sgzOS2fK2Kbi1fmrftdtwg**,3,2,1
sgzOS2fK2Kbi1fmrftdtwg**,18,1,1
sgzOS2fK2Kbi1fmrftdtwg**,4,1,1
sgzOS2fK2Kbi1fmrftdtwg**,1,2,1
sgzOS2fK2Kbi1fmrftdtwg**,3,1,1
sgzOS2fK2Kbi1fmrftdtwg**,6,1,1
sgzOS2fK2Kbi1fmrftdtwg**,12,2,1
sgzOS2fK2Kbi1fmrftdtwg**,2,1,1
sgzOS2fK2Kbi1fmrftdtwg**,9,1,1
sgzOS2fK2Kbi1fmrftdtwg**,6,2,1
sgzOS2fK2Kbi1fmrftdtwg**,2,1,1
sgzOS2fK2Kbi1fmrftdtwg**,3,2,1
sgzOS2fK2Kbi1fmrftdtwg**,12,1,1
sgzOS2fK2Kbi1fmrftdtwg**,1,2,1
sgzOS2fK2Kbi1fmrftdtwg**,4,1,1
sgzOS2fK2Kbi1fmrftdtwg**,1,1,1
sgzOS2fK2Kbi1fmrftdtwg**,24,1,1
sgzOS2fK2Kbi1fmrftdtwg**,4,2,1
sgzOS2fK2Kbi1fmrftdtwg**,6,2,1
sgzOS2fK2Kbi1fmrftdtwg**,2,2,0
sgzOS2fK2Kbi1fmrftdtwg**,9,2,1
sgzOS2fK2Kbi1fmrftdtwg**,36,1,1
sgzOS2fK2Kbi1fmrftdtwg**,24,2,1
sgzOS2fK2Kbi1fmrftdtwg**,9,1,1
sgzOS2fK2KZSwHtCuFZn-w**,6,1,1
sgzOS2fK2KZSwHtCuFZn-w**,9,2,1
sgzOS2fK2KZSwHtCuFZn-w**,36,2,1
sgzOS2fK2KZSwHtCuFZn-w**,18,2,1
sgzOS2fK2KZSwHtCuFZn-w**,6,1,1
sgzOS2fK2KZSwHtCuFZn-w**,4,1,1
sgzOS2fK2KZSwHtCuFZn-w**,24,2,1
sgzOS2fK2KZSwHtCuFZn-w**,12,1,1
sgzOS2fK2KZSwHtCuFZn-w**,9,2,1
sgzOS2fK2KZSwHtCuFZn-w**,2,2,1
sgzOS2fK2KZSwHtCuFZn-w**,1,1,1
sgzOS2fK2KZSwHtCuFZn-w**,3,1,1
sgzOS2fK2KZSwHtCuFZn-w**,2,1,1
sgzOS2fK2KZSwHtCuFZn-w**,24,1,1
sgzOS2fK2KZSwHtCuFZn-w**,4,2,1
sgzOS2fK2KZSwHtCuFZn-w**,12,1,1
sgzOS2fK2KZSwHtCuFZn-w**,9,1,1
sgzOS2fK2KZSwHtCuFZn-w**,6,2,1
sgzOS2fK2KZSwHtCuFZn-w**,1,1,1
sgzOS2fK2KZSwHtCuFZn-w**,12,2,1
sgzOS2fK2KZSwHtCuFZn-w**,3,1,1
sgzOS2fK2KZSwHtCuFZn-w**,4,2,1
sgzOS2fK2KZSwHtCuFZn-w**,2,2,1
sgzOS2fK2KZSwHtCuFZn-w**,1,2,1
sgzOS2fK2KZSwHtCuFZn-w**,3,2,1
sgzOS2fK2KayiDjDb1O8ag**,1,1,1
sgzOS2fK2KayiDjDb1O8ag**,2,1,1
sgzOS2fK2KayiDjDb1O8ag**,4,1,1
sgzOS2fK2KayiDjDb1O8ag**,9,1,1
sgzOS2fK2KayiDjDb1O8ag**,12,1,1
sgzOS2fK2KayiDjDb1O8ag**,12,2,1
sgzOS2fK2KayiDjDb1O8ag**,1,2,1
sgzOS2fK2KayiDjDb1O8ag**,24,2,1
sgzOS2fK2KayiDjDb1O8ag**,3,2,1
sgzOS2fK2KayiDjDb1O8ag**,4,2,1
sgzOS2fK2KayiDjDb1O8ag**,4,2,1
sgzOS2fK2KayiDjDb1O8ag**,36,2,1
sgzOS2fK2KayiDjDb1O8ag**,2,2,1
sgzOS2fK2KayiDjDb1O8ag**,1,1,1
sgzOS2fK2KayiDjDb1O8ag**,6,2,1
sgzOS2fK2KayiDjDb1O8ag**,2,2,1
sgzOS2fK2KayiDjDb1O8ag**,6,1,1
sgzOS2fK2KayiDjDb1O8ag**,3,1,1
sgzOS2fK2KayiDjDb1O8ag**,12,1,1
sgzOS2fK2KayiDjDb1O8ag**,24,1,1
sgzOS2fK2KayiDjDb1O8ag**,9,2,1
sgzOS2fK2KayiDjDb1O8ag**,9,2,1
sgzOS2fK2KayiDjDb1O8ag**,18,2,1
sgzOS2fK2KayiDjDb1O8ag**,6,1,1
sgzOS2fK2KayiDjDb1O8ag**,3,1,1
sgzOS2fK2KZTTkuj6WEcfQ**,24,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,6,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,9,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,9,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,1,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,24,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,12,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,4,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,3,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,3,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,12,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,36,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,6,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,1,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,2,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,36,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,12,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,6,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,4,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,2,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,4,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,3,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,9,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,6,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,9,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,18,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,3,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,24,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,3,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,1,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,24,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,12,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,2,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,1,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,12,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,4,1,1
sgzOS2fK2KZGAl6zl_2fYQ**,9,2,1
sgzOS2fK2KZGAl6zl_2fYQ**,1,1,0
sgzOS2fK2KZGAl6zl_2fYQ**,6,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,1,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,2,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,9,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,3,2,0
sgzOS2fK2KamY6Zs9uFYDQ**,6,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,3,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,12,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,2,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,24,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,4,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,18,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,6,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,9,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,3,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,4,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,9,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,24,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,2,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,1,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,36,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,12,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,6,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,12,2,1
sgzOS2fK2KamY6Zs9uFYDQ**,4,1,1
sgzOS2fK2KamY6Zs9uFYDQ**,1,1,1
sgzOS2fK2KYm-YOGaGhRww**,3,1,1
sgzOS2fK2KYm-YOGaGhRww**,36,2,1
sgzOS2fK2KYm-YOGaGhRww**,24,1,1
sgzOS2fK2KYm-YOGaGhRww**,18,2,1
sgzOS2fK2KYm-YOGaGhRww**,9,2,1
sgzOS2fK2KYm-YOGaGhRww**,1,2,1
sgzOS2fK2KYm-YOGaGhRww**,3,2,1
